App,Repository,SHA,Tag,TestFilePath,codeChurnTotal,codeChurnMax,codeChurnAvg,commits,Contributors,minorContributors,contributorsExperience,addLinesCount,addLinesMax,addLinesAvg,removedLinesCount,removedLinesMax,removedLinesAvg,codeChurnTotal_P,codeChurnMax_P,codeChurnAvg_P,commits_P,Contributors_P,minorContributors_P,contributorsExperience_P,addLinesCount_P,addLinesMax_P,addLinesAvg_P,removedLinesCount_P,removedLinesMax_P,removedLinesAvg_P,NumberOfMethods,Assertion Roulette,Conditional Test Logic,Constructor Initialization,Default Test,EmptyTest,Exception Catching Throwing,General Fixture,Mystery Guest,Print Statement,Redundant Assertion,Sensitive Equality,Verbose Test,Sleepy Test,Eager Test,Lazy Test,Duplicate Assert,Unknown Test,IgnoredTest,Resource Optimism,Magic Number Test,Dependent Test,LOC,NOM,WMC,RFC,NAs,AsD,isRefactored
graphhopper/graphhopper,https://github.com/graphhopper/graphhopper.git,0f7ed2bd287535c2ba79fe0511ee1ab763abfab4,"0.13.0-pre6, 0.13.0-pre7",core/src/test/java/com/graphhopper/routing/AStarTest.java,10,10,10,1,1,0,100.0,17,17,17,7,7,7,,,,,,,,,,,,,,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,30,4,9,7,0.0,0.0,True
graphhopper/graphhopper,https://github.com/graphhopper/graphhopper.git,0f7ed2bd287535c2ba79fe0511ee1ab763abfab4,"0.13.0-pre6, 0.13.0-pre7",core/src/test/java/com/graphhopper/routing/AlternativeRouteTest.java,-2,-2,-2,1,1,0,100.0,11,11,11,13,13,13,,,,,,,,,,,,,,6,3,0,1,0,0,0,0,0,0,0,0,0,0,3.0,14.0,0,0,0,0,3,0,94,7,12,47,0.15,14.0,False
graphhopper/graphhopper,https://github.com/graphhopper/graphhopper.git,0f7ed2bd287535c2ba79fe0511ee1ab763abfab4,"0.13.0-pre6, 0.13.0-pre7",core/src/test/java/com/graphhopper/routing/DijkstraBidirectionRefTest.java,10,10,10,1,1,0,100.0,15,15,15,5,5,5,,,,,,,,,,,,,,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,30,4,9,7,0.0,0.0,True
graphhopper/graphhopper,https://github.com/graphhopper/graphhopper.git,0f7ed2bd287535c2ba79fe0511ee1ab763abfab4,"0.13.0-pre6, 0.13.0-pre7",core/src/test/java/com/graphhopper/routing/DijkstraTest.java,10,10,10,1,1,0,100.0,15,15,15,5,5,5,1.0,1.0,1.0,1.0,1.0,0.0,100.0,3.0,3.0,3.0,2.0,2.0,2.0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,30,4,9,7,0.0,0.0,True
graphhopper/graphhopper,https://github.com/graphhopper/graphhopper.git,a8c654b05b2df1df0bf89f5dc2e17ee48bf2e1eb,"0.13.0-pre5, 0.13.0-pre6",core/src/test/java/com/graphhopper/routing/profiles/DefaultEncodedValueFactoryTest.java,0,0,0,1,1,0,100.0,1,1,1,1,1,1,,,,,,,,,,,,,,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,3.0,0,0,0,0,3,0,18,3,3,9,0.17,3.0,False
graphhopper/graphhopper,https://github.com/graphhopper/graphhopper.git,3b9c0335aed6ade2aa74cb88fe8cdd98974bd145,"0.13.0-pre4, 0.13.0-pre5",core/src/test/java/com/graphhopper/routing/ch/PrepareContractionHierarchiesTest.java,9,6,2,4,2,1,96.61,34,21,8,25,15,6,,,,,,,,,,,,,,32,7,2,0,0,0,0,13,0,0,0,0,0,0,4.0,14.0,0,2,0,0,16,0,467,36,57,213,0.08,39.0,False
graphhopper/graphhopper,https://github.com/graphhopper/graphhopper.git,3b9c0335aed6ade2aa74cb88fe8cdd98974bd145,"0.13.0-pre4, 0.13.0-pre5",core/src/test/java/com/graphhopper/routing/util/DataFlagEncoderTest.java,18,18,18,1,1,0,100.0,148,148,148,130,130,130,-494.0,-494.0,-494.0,1.0,1.0,0.0,100.0,41.0,41.0,41.0,535.0,535.0,535.0,18,8,0,1,0,0,1,0,0,0,0,5,0,0,7.0,20.0,8,0,0,0,18,0,333,25,44,132,0.26,86.0,True
graphhopper/graphhopper,https://github.com/graphhopper/graphhopper.git,3b9c0335aed6ade2aa74cb88fe8cdd98974bd145,"0.13.0-pre4, 0.13.0-pre5",core/src/test/java/com/graphhopper/routing/util/spatialrules/SpatialRuleLookupArrayTest.java,0,0,0,1,1,0,100.0,10,10,10,10,10,10,,,,,,,,,,,,,,9,6,0,0,0,0,0,0,0,0,0,0,0,0,6.0,29.0,0,0,0,0,7,0,128,15,26,43,0.24,31.0,False
graphhopper/graphhopper,https://github.com/graphhopper/graphhopper.git,2f8072dd866018fe0ee5e3a36ac3ef2e72cf06f1,"0.13.0-pre3, 0.13.0-pre4",core/src/test/java/com/graphhopper/routing/subnetwork/PrepareRoutingSubnetworksTest.java,-1,-1,-1,1,1,0,100.0,6,6,6,7,7,7,-11.0,-11.0,-11.0,1.0,1.0,0.0,100.0,5.0,5.0,5.0,16.0,16.0,16.0,17,8,1,0,0,0,0,0,0,0,0,0,0,0,7.0,24.0,1,0,0,0,10,0,250,17,30,127,0.15,38.0,False
graphhopper/graphhopper,https://github.com/graphhopper/graphhopper.git,559f7c3cd1fad2bdf4426245880daf6c99d36686,"0.13.0-pre2, 0.13.0-pre3",reader-gtfs/src/test/java/com/graphhopper/reader/gtfs/GraphExplorerTest.java,1,1,1,1,1,0,100.0,22,22,22,21,21,21,-47.0,-47.0,-47.0,1.0,1.0,0.0,100.0,3.0,3.0,3.0,50.0,50.0,50.0,4,3,0,1,0,0,0,0,0,0,0,4,0,0,0.0,0.0,0,0,0,0,4,0,18,5,5,2,0.0,0.0,True
graphhopper/graphhopper,https://github.com/graphhopper/graphhopper.git,559f7c3cd1fad2bdf4426245880daf6c99d36686,"0.13.0-pre2, 0.13.0-pre3",core/src/test/java/com/graphhopper/storage/ShortcutUnpackerTest.java,338,189,169,2,1,0,100.0,373,189,186,35,35,18,125.0,97.0,62.0,2.0,1.0,0.0,100.0,166.0,97.0,83.0,41.0,41.0,20.0,7,2,1,1,0,0,0,3,0,0,0,0,0,0,,,3,0,0,0,3,0,253,8,15,47,0.25,64.0,True
graphhopper/graphhopper,https://github.com/graphhopper/graphhopper.git,e1c8d2278646a8ce92551d976804f166b6f646bb,"0.13.0-pre1, 0.13.0-pre2",core/src/test/java/com/graphhopper/routing/PathBidirRefTest.java,0,0,0,1,1,0,100.0,28,28,28,28,28,28,0.0,0.0,0.0,1.0,1.0,0.0,100.0,1.0,1.0,1.0,1.0,1.0,1.0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,2.0,6.0,0,0,0,0,2,0,39,3,4,21,0.15,6.0,False
graphhopper/graphhopper,https://github.com/graphhopper/graphhopper.git,e1c8d2278646a8ce92551d976804f166b6f646bb,"0.13.0-pre1, 0.13.0-pre2",core/src/test/java/com/graphhopper/routing/ch/NodeBasedNodeContractorTest.java,33,32,11,3,1,0,100.0,37,34,12,4,2,1,3.0,3.0,3.0,1.0,1.0,0.0,100.0,8.0,8.0,8.0,5.0,5.0,5.0,27,3,1,0,0,0,0,0,0,0,0,0,0,0,1.0,9.0,1,8,0,0,13,0,327,27,38,160,0.05,15.0,True
graphhopper/graphhopper,https://github.com/graphhopper/graphhopper.git,e1c8d2278646a8ce92551d976804f166b6f646bb,"0.13.0-pre1, 0.13.0-pre2",core/src/test/java/com/graphhopper/routing/PathTest.java,11,11,11,1,1,0,100.0,77,77,77,66,66,66,,,,,,,,,,,,,,31,29,2,0,0,0,0,0,0,1,0,1,0,0,,,3,0,0,0,29,0,676,31,42,344,0.22,152.0,True
graphhopper/graphhopper,https://github.com/graphhopper/graphhopper.git,90226f432c4e0e7a880366db26dbe99445f05d65,"0.12.0-pre5, 0.12.0-pre6",reader-osm/src/test/java/com/graphhopper/reader/osm/OSMReaderTest.java,-1,-1,-1,1,1,0,100.0,7,7,7,8,8,8,,,,,,,,,,,,,,31,17,2,0,0,0,0,0,0,0,0,1,0,0,2.0,0.0,11,2,0,1,25,0,634,43,76,325,,,False
graphhopper/graphhopper,https://github.com/graphhopper/graphhopper.git,90226f432c4e0e7a880366db26dbe99445f05d65,"0.12.0-pre5, 0.12.0-pre6",core/src/test/java/com/graphhopper/routing/ch/EdgeBasedNodeContractorTest.java,-1,-1,-1,1,1,0,100.0,0,0,0,1,1,1,,,,,,,,,,,,,,85,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0,61,0,0,62,0,909,85,109,398,0.0,3.0,True
graphhopper/graphhopper,https://github.com/graphhopper/graphhopper.git,90226f432c4e0e7a880366db26dbe99445f05d65,"0.12.0-pre5, 0.12.0-pre6",core/src/test/java/com/graphhopper/routing/ch/NodeBasedNodeContractorTest.java,111,111,111,1,1,0,100.0,117,117,117,6,6,6,,,,,,,,,,,,,,24,3,1,0,0,0,0,0,0,0,0,0,0,0,0.0,7.0,1,7,0,0,12,0,303,24,34,149,0.05,15.0,True
graphhopper/graphhopper,https://github.com/graphhopper/graphhopper.git,2d93aa07f733f0acb47e33a13823a23fe4ae2667,"0.12.0-pre2, 0.12.0-pre3",core/src/test/java/com/graphhopper/routing/ch/WitnessPathSearcherTest.java,1,1,0,2,2,0,71.43,4,3,2,3,2,2,2.0,3.0,0.0,7.0,2.0,0.0,63.27,50.0,31.0,7.0,48.0,31.0,7.0,8,0,0,0,0,0,0,4,0,0,0,0,0,0,4.0,8.0,0,0,0,0,4,0,106,8,12,41,0.08,9.0,False
graphhopper/graphhopper,https://github.com/graphhopper/graphhopper.git,2d93aa07f733f0acb47e33a13823a23fe4ae2667,"0.12.0-pre2, 0.12.0-pre3",reader-osm/src/test/java/com/graphhopper/reader/osm/GraphHopperOSMTest.java,0,0,0,5,2,0,68.42,38,26,8,38,26,8,,,,,,,,,,,,,,28,23,3,0,0,0,7,0,0,0,0,1,0,0,0.0,0.0,7,1,0,4,25,0,572,37,81,401,,,True
graphhopper/graphhopper,https://github.com/graphhopper/graphhopper.git,2d93aa07f733f0acb47e33a13823a23fe4ae2667,"0.12.0-pre2, 0.12.0-pre3",core/src/test/java/com/graphhopper/routing/DijkstraBidirectionCHTest.java,6,4,1,6,2,0,50.0,33,14,6,27,10,4,0.0,0.0,0.0,1.0,1.0,0.0,100.0,1.0,1.0,1.0,1.0,1.0,1.0,11,4,1,0,0,0,0,0,0,0,0,3,0,0,3.0,9.0,1,2,0,0,6,0,157,11,19,104,0.14,22.0,False
graphhopper/graphhopper,https://github.com/graphhopper/graphhopper.git,2d93aa07f733f0acb47e33a13823a23fe4ae2667,"0.12.0-pre2, 0.12.0-pre3",core/src/test/java/com/graphhopper/routing/QueryGraphTest.java,2,2,1,2,1,0,100.0,28,26,14,26,24,13,8.0,5.0,3.0,3.0,2.0,0.0,68.75,20.0,10.0,7.0,12.0,12.0,4.0,26,11,0,0,0,0,0,17,0,0,0,1,0,0,15.0,87.0,8,0,0,0,17,0,447,27,43,258,0.26,117.0,False
graphhopper/graphhopper,https://github.com/graphhopper/graphhopper.git,2d93aa07f733f0acb47e33a13823a23fe4ae2667,"0.12.0-pre2, 0.12.0-pre3",core/src/test/java/com/graphhopper/routing/ch/EdgeBasedNodeContractorTest.java,3,6,1,5,2,0,80.0,19,10,4,16,8,3,-11.0,6.0,-1.0,10.0,3.0,1.0,72.27,54.0,15.0,5.0,65.0,22.0,6.0,85,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0,60,1,0,61,0,909,85,109,398,0.0,3.0,True
graphhopper/graphhopper,https://github.com/graphhopper/graphhopper.git,2d93aa07f733f0acb47e33a13823a23fe4ae2667,"0.12.0-pre2, 0.12.0-pre3",core/src/test/java/com/graphhopper/routing/ch/NodeBasedNodeContractorTest.java,-8,6,-1,6,2,0,65.62,28,23,5,36,17,6,-6.0,0.0,-1.0,5.0,2.0,0.0,55.56,15.0,5.0,3.0,21.0,11.0,4.0,18,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,7.0,1,7,0,0,10,0,229,18,25,116,0.03,7.0,True
graphhopper/graphhopper,https://github.com/graphhopper/graphhopper.git,2d93aa07f733f0acb47e33a13823a23fe4ae2667,"0.12.0-pre2, 0.12.0-pre3",core/src/test/java/com/graphhopper/routing/ch/PrepareContractionHierarchiesTest.java,125,98,18,7,2,0,81.1,208,104,30,83,19,12,71.0,69.0,12.0,6.0,1.0,0.0,100.0,166.0,125.0,28.0,95.0,56.0,16.0,28,7,2,0,0,0,0,12,0,0,0,0,0,0,3.0,12.0,0,2,0,0,15,0,396,30,42,170,0.09,35.0,True
graphhopper/graphhopper,https://github.com/graphhopper/graphhopper.git,2d93aa07f733f0acb47e33a13823a23fe4ae2667,"0.12.0-pre2, 0.12.0-pre3",core/src/test/java/com/graphhopper/routing/ch/PrepareEncoderTest.java,0,0,0,1,1,0,100.0,3,3,3,3,3,3,0.0,0.0,0.0,1.0,1.0,0.0,100.0,7.0,7.0,7.0,7.0,7.0,7.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0,0,0,0,1,0,19,1,2,4,0.47,9.0,False
graphhopper/graphhopper,https://github.com/graphhopper/graphhopper.git,2d93aa07f733f0acb47e33a13823a23fe4ae2667,"0.12.0-pre2, 0.12.0-pre3",core/src/test/java/com/graphhopper/routing/lm/PrepareLandmarksTest.java,6,6,3,2,1,0,100.0,12,11,6,6,5,3,,,,,,,,,,,,,,3,2,1,0,0,0,0,2,0,0,0,2,0,0,2.0,5.0,2,0,0,1,2,0,94,3,6,39,0.2,19.0,True
graphhopper/graphhopper,https://github.com/graphhopper/graphhopper.git,2d93aa07f733f0acb47e33a13823a23fe4ae2667,"0.12.0-pre2, 0.12.0-pre3",core/src/test/java/com/graphhopper/routing/util/DataFlagEncoderTest.java,1,2,0,3,1,0,100.0,91,58,30,90,56,30,-109.0,-1.0,-54.0,2.0,1.0,0.0,100.0,120.0,104.0,60.0,229.0,212.0,114.0,18,8,0,1,0,0,1,0,0,0,0,1,0,0,12.0,93.0,8,0,0,0,18,0,317,24,42,135,0.27,87.0,False
graphhopper/graphhopper,https://github.com/graphhopper/graphhopper.git,2d93aa07f733f0acb47e33a13823a23fe4ae2667,"0.12.0-pre2, 0.12.0-pre3",core/src/test/java/com/graphhopper/routing/util/FootFlagEncoderTest.java,5,5,2,3,1,0,100.0,96,58,32,91,53,30,-15.0,-1.0,-8.0,2.0,1.0,0.0,100.0,49.0,29.0,24.0,64.0,43.0,32.0,15,11,0,0,0,0,0,0,0,0,0,0,0,0,9.0,46.0,7,0,0,0,15,0,309,15,18,100,0.28,88.0,False
graphhopper/graphhopper,https://github.com/graphhopper/graphhopper.git,2d93aa07f733f0acb47e33a13823a23fe4ae2667,"0.12.0-pre2, 0.12.0-pre3",core/src/test/java/com/graphhopper/routing/util/MotorcycleFlagEncoderTest.java,-27,0,-9,3,1,0,100.0,45,24,15,72,48,24,-85.0,0.0,-42.0,2.0,1.0,0.0,100.0,50.0,35.0,25.0,135.0,120.0,68.0,6,3,0,0,0,0,0,0,0,0,0,0,0,0,2.0,17.0,3,0,0,0,4,0,115,6,10,55,0.23,27.0,True
graphhopper/graphhopper,https://github.com/graphhopper/graphhopper.git,2d93aa07f733f0acb47e33a13823a23fe4ae2667,"0.12.0-pre2, 0.12.0-pre3",core/src/test/java/com/graphhopper/routing/util/MountainBikeFlagEncoderTest.java,2,2,1,2,1,0,100.0,25,15,12,23,13,12,1.0,1.0,1.0,1.0,1.0,0.0,100.0,4.0,4.0,4.0,3.0,3.0,3.0,6,5,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,5,0,0,0,5,0,143,6,7,31,0.31,45.0,False
graphhopper/graphhopper,https://github.com/graphhopper/graphhopper.git,2d93aa07f733f0acb47e33a13823a23fe4ae2667,"0.12.0-pre2, 0.12.0-pre3",core/src/test/java/com/graphhopper/routing/util/RacingBikeFlagEncoderTest.java,11,14,6,2,1,0,100.0,54,42,27,43,28,22,,,,,,,,,,,,,,8,3,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,4,0,0,0,7,0,189,8,9,43,0.33,63.0,False
graphhopper/graphhopper,https://github.com/graphhopper/graphhopper.git,2d93aa07f733f0acb47e33a13823a23fe4ae2667,"0.12.0-pre2, 0.12.0-pre3",core/src/test/java/com/graphhopper/routing/weighting/FastestWeightingTest.java,3,3,2,2,1,0,100.0,19,17,10,16,14,8,0.0,0.0,0.0,1.0,1.0,0.0,100.0,3.0,3.0,3.0,3.0,3.0,3.0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,4.0,8.0,2,0,0,0,4,0,44,4,4,30,0.2,9.0,False
graphhopper/graphhopper,https://github.com/graphhopper/graphhopper.git,2d93aa07f733f0acb47e33a13823a23fe4ae2667,"0.12.0-pre2, 0.12.0-pre3",core/src/test/java/com/graphhopper/storage/GraphHopperStorageTest.java,61,61,15,4,1,0,100.0,90,64,22,29,25,7,20.0,8.0,3.0,6.0,3.0,1.0,59.09,43.0,21.0,7.0,23.0,18.0,4.0,15,7,0,0,0,0,4,0,0,0,0,1,0,0,12.0,56.0,3,1,0,0,12,0,235,28,46,128,0.25,58.0,True
graphhopper/graphhopper,https://github.com/graphhopper/graphhopper.git,2d93aa07f733f0acb47e33a13823a23fe4ae2667,"0.12.0-pre2, 0.12.0-pre3",reader-osm/src/test/java/com/graphhopper/reader/osm/OSMReaderTest.java,78,29,13,6,2,0,80.62,119,30,20,41,24,7,44.0,17.0,6.0,8.0,2.0,1.0,98.44,86.0,35.0,11.0,42.0,18.0,5.0,31,17,2,0,0,0,0,0,0,0,0,1,0,0,2.0,0.0,11,2,0,1,25,0,635,43,76,326,,,True
graphhopper/graphhopper,https://github.com/graphhopper/graphhopper.git,2d93aa07f733f0acb47e33a13823a23fe4ae2667,"0.12.0-pre2, 0.12.0-pre3",core/src/test/java/com/graphhopper/routing/util/Bike2WeightFlagEncoderTest.java,3,2,2,2,1,0,100.0,26,23,13,23,21,12,-95.0,-95.0,-95.0,1.0,1.0,0.0,100.0,17.0,17.0,17.0,112.0,112.0,112.0,7,2,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2.0,1,0,0,0,4,0,69,7,11,46,0.16,11.0,True
graphhopper/graphhopper,https://github.com/graphhopper/graphhopper.git,2d93aa07f733f0acb47e33a13823a23fe4ae2667,"0.12.0-pre2, 0.12.0-pre3",core/src/test/java/com/graphhopper/routing/util/BikeFlagEncoderTest.java,-7,0,-2,3,1,0,100.0,106,75,35,113,77,38,-1.0,-1.0,-1.0,1.0,1.0,0.0,100.0,0.0,0.0,0.0,1.0,1.0,1.0,14,9,0,0,0,0,1,0,0,0,1,0,0,0,0.0,0.0,9,0,0,0,13,0,511,14,18,86,0.35,177.0,False
graphhopper/graphhopper,https://github.com/graphhopper/graphhopper.git,2d93aa07f733f0acb47e33a13823a23fe4ae2667,"0.12.0-pre2, 0.12.0-pre3",core/src/test/java/com/graphhopper/routing/util/CarFlagEncoderTest.java,10,10,3,3,1,0,100.0,202,136,67,192,126,64,1.0,1.0,0.0,2.0,1.0,0.0,100.0,50.0,35.0,25.0,49.0,34.0,24.0,21,12,0,0,0,0,3,0,0,0,3,0,0,0,9.0,75.0,11,0,0,0,21,0,471,21,31,138,0.28,132.0,True
graphhopper/graphhopper,https://github.com/graphhopper/graphhopper.git,2d93aa07f733f0acb47e33a13823a23fe4ae2667,"0.12.0-pre2, 0.12.0-pre3",core/src/test/java/com/graphhopper/routing/util/EncodingManagerTest.java,39,30,13,3,1,0,100.0,90,49,30,51,20,17,189.0,72.0,63.0,3.0,1.0,0.0,100.0,307.0,115.0,102.0,118.0,64.0,39.0,12,7,1,0,0,0,2,0,0,0,2,1,0,0,9.0,48.0,4,1,0,0,12,0,206,22,43,71,0.21,43.0,False
graphhopper/graphhopper,https://github.com/graphhopper/graphhopper.git,d7396f9c7f1400dc28fd1059c28d26ecbc1a26c1,"0.11.0-pre4, 0.11.0-pre5",core/src/test/java/com/graphhopper/routing/ch/PrepareContractionHierarchiesTest.java,0,0,0,1,1,0,100.0,1,1,1,1,1,1,-69.0,-69.0,-69.0,1.0,1.0,0.0,100.0,77.0,77.0,77.0,146.0,146.0,146.0,22,6,1,0,0,0,0,1,0,0,0,0,0,0,5.0,16.0,0,2,0,0,12,0,343,22,28,132,0.08,29.0,False
graphhopper/graphhopper,https://github.com/graphhopper/graphhopper.git,d7396f9c7f1400dc28fd1059c28d26ecbc1a26c1,"0.11.0-pre4, 0.11.0-pre5",reader-osm/src/test/java/com/graphhopper/reader/osm/GraphHopperOSMTest.java,0,0,0,1,1,0,100.0,3,3,3,3,3,3,,,,,,,,,,,,,,28,23,3,0,0,0,7,0,0,0,7,1,0,0,0.0,0.0,7,1,0,4,25,0,572,37,81,377,,,False
graphhopper/graphhopper,https://github.com/graphhopper/graphhopper.git,53f42a134007c2e5189f1bc52fa96d02ed8046ea,"0.11.0-pre3, 0.11.0-pre4",core/src/test/java/com/graphhopper/routing/util/NameSimilarityEdgeFilterTest.java,-58,-58,-58,1,1,0,100.0,45,45,45,103,103,103,29.0,29.0,29.0,1.0,1.0,0.0,100.0,43.0,43.0,43.0,14.0,14.0,14.0,9,6,0,0,0,0,0,0,0,0,0,0,0,0,6.0,40.0,3,0,0,0,6,0,117,12,21,33,0.36,42.0,True
graphhopper/graphhopper,https://github.com/graphhopper/graphhopper.git,94a5972a983b3d888127030719ba161b595eb6ff,"0.10.alpha3, 0.10.alpha4",core/src/test/java/com/graphhopper/routing/ch/PrepareContractionHierarchiesTest.java,-184,-184,-184,1,1,0,100.0,6,6,6,190,190,190,-345.0,-345.0,-345.0,1.0,1.0,0.0,100.0,102.0,102.0,102.0,447.0,447.0,447.0,22,6,1,0,0,0,0,1,0,0,0,0,0,0,5.0,16.0,0,2,0,0,12,0,343,22,28,132,0.08,29.0,True
graphhopper/graphhopper,https://github.com/graphhopper/graphhopper.git,94a5972a983b3d888127030719ba161b595eb6ff,"0.10.alpha3, 0.10.alpha4",core/src/test/java/com/graphhopper/reader/dem/MultiSourceElevationProviderTest.java,36,36,36,1,1,0,100.0,43,43,43,7,7,7,-6.0,-6.0,-6.0,1.0,1.0,0.0,100.0,27.0,27.0,27.0,33.0,33.0,33.0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,1,0,0,0,1,0,47,5,8,5,0.45,21.0,True
graphhopper/graphhopper,https://github.com/graphhopper/graphhopper.git,64f05ca9697debe7408dfaa4ccf093879fbe1008,"0.10.alpha1, 0.10.alpha2-android",core/src/test/java/com/graphhopper/reader/dem/HeightTileTest.java,1,1,1,1,1,0,100.0,14,14,14,13,13,13,4.0,4.0,4.0,1.0,1.0,0.0,100.0,20.0,20.0,20.0,16.0,16.0,16.0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,30.0,2,0,0,0,3,0,71,4,5,23,0.38,27.0,False
graphhopper/graphhopper,https://github.com/graphhopper/graphhopper.git,64f05ca9697debe7408dfaa4ccf093879fbe1008,"0.10.alpha1, 0.10.alpha2-android",core/src/test/java/com/graphhopper/routing/ch/PrepareContractionHierarchiesTest.java,-184,-184,-184,1,1,0,100.0,6,6,6,190,190,190,-416.0,-71.0,-208.0,2.0,1.0,0.0,100.0,107.0,102.0,54.0,523.0,447.0,262.0,22,6,1,0,0,0,0,1,0,0,0,0,0,0,5.0,16.0,0,2,0,0,12,0,343,22,28,132,0.08,29.0,True
graphhopper/graphhopper,https://github.com/graphhopper/graphhopper.git,64f05ca9697debe7408dfaa4ccf093879fbe1008,"0.10.alpha1, 0.10.alpha2-android",core/src/test/java/com/graphhopper/reader/dem/MultiSourceElevationProviderTest.java,91,55,46,2,2,0,52.38,98,55,49,7,7,4,102.0,108.0,51.0,2.0,2.0,0.0,64.29,135.0,108.0,68.0,33.0,33.0,16.0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,1,0,0,0,1,0,47,5,8,5,0.45,21.0,True
